occurrence_id	disposition	emission_id	index_command	exclusion_reason	language	variety	form	display	sort_key	form_role	source_scope	source_ref
Germanic/docs/lexeme_reports/model_entries/2312-bore-(3sg)-boraþ.model.md:59:3	emit	Germanic/docs/lexeme_reports/model_entries/2312-bore-(3sg)-boraþ.model.md:59:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!bora@\iventry{bora}{}}		oe		bora	bora	bora	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2312-bore-(3sg)-boraþ.model.md:59
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:21:1	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:21:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornian@\iventry{liornian}{}}		oe		liornian	liornian	liornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:21
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:22:1	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:22:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!leornian@\iventry{leornian}{}}		oe		leornian	leornian	leornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:22
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:27:1	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:27:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!lizno@\iventry{*líznô}{}}		pgmc		líznô	*líznô	lizno	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:27
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:37:1	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:37:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liorna@\iventry{Liorna}{}}		oe		Liorna	Liorna	liorna	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:37
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:38:1	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:38:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!leornian@\iventry{leornian}{}}		oe		leornian	leornian	leornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:38
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:1	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!liznojana@\iventry{*liznōjaną}{}}		pgmc		*liznōjaną	*liznōjaną	liznojana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:2	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornian~06@\iventry{liornian}{North.}}		oe	north	liornian	liornian	liornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:3	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!leornian@\iventry{leornian}{}}		oe		leornian	leornian	leornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:4	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:4	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornian~06@\iventry{liornian}{North.}}		oe	north	liornian	liornian	liornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:5	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:5	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!leornian@\iventry{leornian}{}}		oe		leornian	leornian	leornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61:1	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!lizno@\iventry{*líznô}{}}		pgmc		*líznô	*líznô	lizno	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61:2	suppress			regular_output_default_exclusion	oe	north	liorna	liorna	liorna	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61:3	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liorna@\iventry{liorna}{}}		oe		liorna	liorna	liorna	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62:1	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!liznothi@\iventry{*líznōθi}{}}		pgmc		*líznōθi	*líznōθi	liznothi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62:2	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornath@\iventry{liornaþ}{}}		oe		liornaþ	liornaþ	liornath	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62
Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62:3	emit	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornath@\iventry{liornaþ}{}}		oe		liornaþ	liornaþ	liornath	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:21:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:21:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornian@\iventry{liornian}{}}		oe		liornian	liornian	liornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:21
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:22:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:22:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!leornian@\iventry{leornian}{}}		oe		leornian	leornian	leornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:22
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:25:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:25:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!liznothi@\iventry{*líznōθi}{}}		pgmc		líznōθi	*líznōθi	liznothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:25
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:35:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:35:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!leornian@\iventry{leornian}{}}		oe		leornian	leornian	leornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:35
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:37:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:37:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liorna@\iventry{liorna}{}}		oe		liorna	liorna	liorna	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:37
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:38:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:38:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornes@\iventry{liornes}{}}		oe		liornes	liornes	liornes	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:38
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:39:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:39:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!leornian@\iventry{leornian}{}}		oe		leornian	leornian	leornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:39
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:44:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:44:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornath@\iventry{liornaþ}{}}		oe		liornaþ	liornaþ	liornath	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:44
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:53:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:53:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornath@\iventry{liornaþ}{}}		oe		liornaþ	liornaþ	liornath	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:53
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!liznojana@\iventry{*liznōjaną}{}}		pgmc		*liznōjaną	*liznōjaną	liznojana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:2	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornian~06@\iventry{liornian}{North.}}		oe	north	liornian	liornian	liornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:3	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!leornian@\iventry{leornian}{}}		oe		leornian	leornian	leornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:4	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:4	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornian~06@\iventry{liornian}{North.}}		oe	north	liornian	liornian	liornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:5	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:5	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!leornian@\iventry{leornian}{}}		oe		leornian	leornian	leornian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!liznothi@\iventry{*líznōθi}{}}		pgmc		*líznōθi	*líznōθi	liznothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68:2	suppress			regular_output_default_exclusion	oe		liornaþ	liornaþ	liornath	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68:3	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liornath@\iventry{liornaþ}{}}		oe		liornaþ	liornaþ	liornath	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:68
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69:1	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!lizno@\iventry{*líznô}{}}		pgmc		*líznô	*líznô	lizno	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69:2	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liorna~06@\iventry{liorna}{North.}}		oe	north	liorna	liorna	liorna	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69
Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69:3	emit	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liorna~06@\iventry{liorna}{North.}}		oe	north	liorna	liorna	liorna	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22:1	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liccian@\iventry{liccian}{}}		oe		liccian	liccian	liccian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22:2	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22:2	\index[iv]{12os@\ivlangheader{Old Saxon}{}!likkon@\iventry{likkon}{}}		os		likkon	likkon	likkon	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22:3	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22:3	\index[iv]{09ohg@\ivlangheader{Old High German}{}!lecchon@\iventry{lecchon}{}}		ohg		lecchon	lecchon	lecchon	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22:4	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22:4	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!likkojanan@\iventry{*likkōjanan}{}}		pgmc		likkōjanan	*likkōjanan	likkojanan	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:30:1	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:30:1	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!licca@\iventry{licca}{}}		oe		licca	licca	licca	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:30
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:30:2	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:30:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liccian@\iventry{liccian}{}}		oe		liccian	liccian	liccian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:30
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:30:3	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:30:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liccath@\iventry{liccaþ}{}}		oe		liccaþ	liccaþ	liccath	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:30
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42:1	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!likkojana@\iventry{*líkkōjaną}{}}		pgmc		*líkkōjaną	*líkkōjaną	likkojana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42:2	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42:2	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liccian@\iventry{liccian}{}}		oe		liccian	liccian	liccian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42:3	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42:3	\index[iv]{02oe@\ivlangheader{Old English}{West Saxon normalization unmarked}!liccian@\iventry{liccian}{}}		oe		liccian	liccian	liccian	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:43:1	emit	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:43:1	\index[iv]{03pgmc@\ivlangheader{Proto-Germanic}{}!likko@\iventry{*líkkô}{}}		pgmc		*líkkô	*líkkô	likko	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:43
Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:43:2	suppress			regular_output_default_exclusion	oe		licca	licca	licca	regular_output	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:43
