ID	TOKENS	PROTOFORM	ALIGNMENT	IPA	COUNTERPART	COGIDS	DOCULECT	NOTE	STRUCTURE	BORROWING	CONCEPT	PROTO	GLOSSID
2299	w u n d o r	*wundrą	ʋ ʌ n d ə r ( - - )	ʋʌndə	wundor	288	Old_English	MT | TODO: replace with attested Old English form | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wonder	*wundrą	324
1049	v ʊ n d ə r	*wundrą	v ʊ n d ə r ( - - )	vʊndər	Wunder	288	German	MT			wonder	*wundrą	324
1486	ʋ ɔ l	*wullo	ʋ ɔ l -	ʋɔl	wol	407	Dutch				wool	*wullo	325
1485	ʋ ʊ l	*wullo	ʋ ʊ l -	ʋʊl	wool	407	English				wool	*wullo	325
2300	w u l l	*wullo	ʋ ʊ l -	ʋʊl	wull	407	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wool	*wullo	325
1484	v ɔ l ə	*wullo	v ɔ l ə	vɔlə	Wolle	407	German				wool	*wullo	325
235	ʋ oː r t	*wurdą	ʋ oː r t ( - - )	ʋoːrt	woord	65	Dutch				word	*wurdą	326
234	ʋ ɜː d	*wurdą	ʋ ɜː - d ( - - )	ʋɜːd	word	65	English				word	*wurdą	326
2301	w o r d	*wurdą	ʋ ɜː - d ( - - )	ʋɜːd	word	65	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			word	*wurdą	326
233	v ɔ r t	*wurdą	v ɔ r t ( - - )	vɔrt	Wort	65	German				word	*wurdą	326
1558	ʋ eː r ə l t	*wira-aldiz	ʋ eː r ə l t ( - - )	ʋeːrəlt	wereld	427	Dutch				world	*wira-aldiz	327
1557	ʋ ɜː l d	*wira-aldiz	ʋ ɜː - - l d ( - - )	ʋɜːld	world	427	English				world	*wira-aldiz	327
2302	w e o r o l d	*wira-aldiz	ʋ ɜː - - l d ( - - )	ʋɜːld	weorold	427	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			world	*wira-aldiz	327
1556	v ɛ l t	*wira-aldiz	v ɛ - - l t ( - - )	vɛlt	Welt	427	German				world	*wira-aldiz	327
1128	ʋ ɔ r m	*wurmaz/wurmiz	ʋ ɔ r m ( - - )	ʋɔrm	worm	309	Dutch				worm	*wurmaz/wurmiz	328
1127	ʋ ɜː m	*wurmaz/wurmiz	ʋ ɜː - m ( - - )	ʋɜːm	worm	309	English				worm	*wurmaz/wurmiz	328
2303	w y r m	*wurmaz/wurmiz	ʋ ɜː - m ( - - )	wyrˠm	wyrm	309	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			worm	*wurmaz/wurmiz	328
1126	v ʊ r m	*wurmaz/wurmiz	v ʊ r m ( - - )	vʊrm	Wurm	309	German				worm	*wurmaz/wurmiz	328
997	ʋ r ɪ ŋ ə	*wringăną	ʋ r ɪ ŋ - ə - ( - - )	ʋrɪŋə	wringen	273	Dutch				wring	*wringăną	329
996	r ɪ ŋ	*wringăną	- r ɪ ŋ - - - ( - - )	rɪŋ	wring	273	English				wring	*wringăną	329
2304	w r i n g a n	*wringăną	- r ɪ ŋ - - - ( - - )	rɪŋ	wringan	273	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			wring	*wringăną	329
995	r ɪ ŋ ə n	*wringăną	- r ɪ ŋ - ə n ( - - )	rɪŋən	ringen	273	German				wring	*wringăną	329
564	x aː r ə	*garnăn	x aː r - ( ə - )	xaːrə	garen	154	Dutch				yarn	*garnăn	330
563	j ɑː n	*garnăn	j ɑː - n ( - - )	jɑːn	yarn	154	English				yarn	*garnăn	330
2305	ġ e a r n	*garnăn	j ɑː - n ( - - )	jɑːn	ġearn	154	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			yarn	*garnăn	330
562	ɡ a r n	*garnăn	ɡ a r n ( - - )	ɡarn	Garn	154	German				yarn	*garnăn	330
1022	j aː r	*jērą	j aː r ( - - )	jaːr	jaar	280	Dutch				year	*jērą	331
1021	j ɪə	*jērą	j ɪə r ( - - )	jɪə	year	280	English				year	*jērą	331
2306	ġ ē a r	*jērą	j ɪə r ( - - )	jæːɑ̯r	ġēar	280	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			year	*jērą	331
1020	j aː r	*jērą	j aː r ( - - )	jaːr	Jahr	280	German				year	*jērą	331
831	j ʉ k	*juką	j ʉ k ( - - )	jʉk	juk	228	Dutch				yoke	*juką	332
830	j əʊ k	*juką	j əʊ k ( - - )	jəʊk	yoke	228	English				yoke	*juką	332
2307	ġ e o c	*juką	j əʊ k ( - - )	jəʊk	ġeoc	228	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			yoke	*juką	332
829	j ɔ x	*juką	j ɔ x ( - - )	jɔx	Joch	228	German				yoke	*juką	332
870	j øː x t	*jugunθiz	j øː x - - t ( - - )	jøːxt	jeugd	239	Dutch				youth	*jugunθiz	333
869	j uː θ	*jugunθiz	j uː - - - θ ( - - )	juːθ	youth	239	English				youth	*jugunθiz	333
2308	ġ e o g u þ	*jugunθiz	j uː - - - θ ( - - )	juːθ	ġeoguþ	239	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			youth	*jugunθiz	333
868	j uː ɡ ə n t	*jugunθiz	j uː ɡ ə n d ( - - )	juːɡənt	Jugend	239	German				youth	*jugunθiz	333
